trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
405,False,"{'a': 0.5, 'e': 0.13199384318783022}",20,0,-17.92334069551252,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
406,False,"{'a': 0.5, 'e': 0.13133552114849303}",25,10,27.372583200108885,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.5, 'e': 0.13068048250402503}",30,8,40.316627061774916,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.5, 'e': 0.1300287108784259}",20,7,10.89036837413507,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
409,False,"{'a': 0.5, 'e': 0.12938018997737108}",25,13,-41.13225558159798,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
410,False,"{'a': 0.5, 'e': 0.12873490358780423}",25,11,20.797391614438496,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.5, 'e': 0.12809283557753198}",25,11,23.364582386801402,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.5, 'e': 0.12745396989482075}",25,2,36.99907545471623,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.5, 'e': 0.1268182905679951}",20,8,15.209853348766028,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
414,False,"{'a': 0.5, 'e': 0.12618578170503877}",25,4,-9.594477247695925,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
415,False,"{'a': 0.5, 'e': 0.1255564274931972}",20,10,18.444883115437854,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.5, 'e': 0.12493021219858241}",20,7,10.280969800954086,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
417,False,"{'a': 0.5, 'e': 0.12430712016577938}",25,11,22.3503152788224,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,False,"{'a': 0.5, 'e': 0.12368713581745483}",30,10,36.50148175006043,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.5, 'e': 0.12307024365396771}",30,14,26.356153884028092,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,False,"{'a': 0.5, 'e': 0.1224564282529819}",25,8,30.69900769844569,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.5, 'e': 0.12184567426908036}",20,6,17.925281050537645,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.5, 'e': 0.12123796643338168}",25,0,27.479744100689636,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
423,False,"{'a': 0.5, 'e': 0.12063328955315826}",30,11,21.79283282569493,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
424,False,"{'a': 0.5, 'e': 0.12003162851145673}",25,14,21.657259455464807,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.5, 'e': 0.11943296826671962}",25,3,11.069284685239447,"{0: 20, 1: 1, 2: 0, 3: 1, 4: 0}",1
426,False,"{'a': 0.5, 'e': 0.11883729385240965}",25,9,15.197983597372248,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
427,False,"{'a': 0.5, 'e': 0.1182445903766354}",25,7,-24.70480959268985,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
428,False,"{'a': 0.5, 'e': 0.11765484302177918}",25,9,20.44065797648341,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.5, 'e': 0.11706803704412637}",20,10,7.440590241411443,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
430,False,"{'a': 0.5, 'e': 0.11648415777349697}",20,8,21.001878162802964,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.5, 'e': 0.11590319061287874}",20,9,24.096172771760294,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.5, 'e': 0.11532512103806251}",20,0,-63.78010478482405,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",1
433,False,"{'a': 0.5, 'e': 0.11474993459727875}",20,11,19.70117114554876,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.5, 'e': 0.1141776169108365}",25,3,-7.180659731092355,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
435,False,"{'a': 0.5, 'e': 0.11360815367076371}",20,2,32.9743366467119,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.5, 'e': 0.11304153064044985}",25,19,11.886526556531306,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,False,"{'a': 0.5, 'e': 0.11247773365428958}",30,17,25.13778891215595,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.5, 'e': 0.11191674861732888}",20,0,8.432920131726046,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
439,False,"{'a': 0.5, 'e': 0.11135856150491262}",20,12,15.318765327805579,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.5, 'e': 0.11080315836233387}",20,6,11.199745169526745,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
441,False,"{'a': 0.5, 'e': 0.11025052530448522}",20,5,-26.983177104431718,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
442,False,"{'a': 0.5, 'e': 0.10970064851551141}",25,1,13.811367385937935,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 0}",1
443,False,"{'a': 0.5, 'e': 0.10915351424846406}",25,17,13.366785251115601,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.5, 'e': 0.10860910882495796}",35,17,34.93136888617715,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.5, 'e': 0.10806741863482926}",25,16,-26.634698709249662,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
446,False,"{'a': 0.5, 'e': 0.10752843013579495}",20,15,7.875562801004543,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.5, 'e': 0.10699212985311449}",30,12,32.22995998309969,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.5, 'e': 0.1064585043792528}",30,12,-12.142811295930612,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
449,False,"{'a': 0.5, 'e': 0.10592754037354536}",20,6,-0.03556827756631331,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
450,False,"{'a': 0.5, 'e': 0.10539922456186433}",30,5,20.304216851524668,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
451,False,"{'a': 0.5, 'e': 0.1048735437362869}",30,18,4.39454423639136,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
452,False,"{'a': 0.5, 'e': 0.104350484754765}",25,11,-37.04748656186013,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
453,False,"{'a': 0.5, 'e': 0.10383003454079692}",20,6,21.74895265263366,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.5, 'e': 0.1033121800831002}",25,8,17.250816071412995,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
455,False,"{'a': 0.5, 'e': 0.1027969084352864}",20,8,23.087889623849435,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.5, 'e': 0.10228420671553744}",30,4,32.23018096473024,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.5, 'e': 0.10177406210628372}",20,6,25.872805787065825,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.5, 'e': 0.1012664618538834}",25,15,20.831453129473417,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.5, 'e': 0.10076139326830373}",25,19,10.523854486158537,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.5, 'e': 0.1002588437228037}",30,10,15.96138739818393,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
461,False,"{'a': 0.5, 'e': 0.09975880065361863}",25,7,30.495364243360275,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.5, 'e': 0.09926125155964566}",20,5,-7.489906189030545,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
463,False,"{'a': 0.5, 'e': 0.09876618400213154}",25,15,21.38809634536404,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.5, 'e': 0.09827358560436154}",20,12,17.46264945495886,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.5, 'e': 0.09778344405135005}",30,13,38.01226309092348,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.5, 'e': 0.09729574708953276}",20,0,12.416458666588644,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
467,False,"{'a': 0.5, 'e': 0.09681048252646021}",20,12,14.834368861083771,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.5, 'e': 0.09632763823049303}",20,2,29.921608107292364,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.5, 'e': 0.09584720213049865}",20,12,3.7295971275352526,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
470,False,"{'a': 0.5, 'e': 0.09536916221554961}",20,10,19.872558926215838,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.5, 'e': 0.09489350653462311}",30,11,34.619742199511094,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.5, 'e': 0.09442022319630235}",20,0,31.04991868403359,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
473,False,"{'a': 0.5, 'e': 0.09394930036847918}",25,17,16.61151129789623,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.5, 'e': 0.09348072627805847}",25,13,17.53511429681703,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.5, 'e': 0.09301448921066349}",25,13,14.420250668862888,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.5, 'e': 0.09255057751034329}",20,14,10.879088035323694,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.5, 'e': 0.09208897957928115}",30,10,22.410119860820906,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
478,False,"{'a': 0.5, 'e': 0.09162968387750484}",20,11,3.927629912950838,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
479,False,"{'a': 0.5, 'e': 0.09117267892259785}",30,16,26.301845234036406,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.5, 'e': 0.09071795328941251}",25,11,27.082403553595242,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.5, 'e': 0.09026549560978427}",25,16,-4.118845662831498,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
482,False,"{'a': 0.5, 'e': 0.08981529457224763}",25,13,16.256734408570264,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.5, 'e': 0.08936733892175319}",20,8,11.649871774524877,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
484,False,"{'a': 0.5, 'e': 0.08892161745938634}",25,17,12.132475803119435,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.5, 'e': 0.08847811904208727}",20,3,-46.55038886150576,"{0: 13, 1: 0, 2: 1, 3: 3, 4: 0}",1
486,False,"{'a': 0.5, 'e': 0.08803683258237255}",30,0,39.108363340569156,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.5, 'e': 0.08759774704805763}",20,9,17.986602175416767,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.5, 'e': 0.0871608514619813}",30,17,22.633912857565914,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.5, 'e': 0.08672613490173114}",30,19,11.019490748796697,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
490,False,"{'a': 0.5, 'e': 0.0862935864993705}",20,3,-25.336896542645583,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
491,False,"{'a': 0.5, 'e': 0.08586319544116683}",25,15,17.783582309158785,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.5, 'e': 0.08543495096732123}",25,14,18.304025986613542,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.5, 'e': 0.08500884237169956}",30,4,20.51254707262559,"{0: 25, 1: 0, 2: 0, 3: 1, 4: 0}",1
494,False,"{'a': 0.5, 'e': 0.08458485900156469}",25,3,2.7237910153373313,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
495,False,"{'a': 0.5, 'e': 0.08416299025731036}",20,9,15.288273984643027,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.5, 'e': 0.08374322559219596}",20,14,11.292201355730555,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.5, 'e': 0.083325554512083}",30,12,27.389307231086057,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.5, 'e': 0.08290996657517266}",25,16,16.86545805547392,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.5, 'e': 0.08249645139174498}",25,15,18.518282973095186,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.5, 'e': 0.0820849986238988}",20,10,-23.505509357882723,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
501,False,"{'a': 0.5, 'e': 0.08167559798529346}",30,21,9.67932889677458,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.5, 'e': 0.08126823924089167}",20,9,-20.64479593331553,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
503,False,"{'a': 0.5, 'e': 0.08086291220670366}",20,9,17.784332583772557,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.5, 'e': 0.08045960674953244}",20,7,22.201626778581208,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.5, 'e': 0.08005831278672054}",20,4,17.352440653543045,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
506,False,"{'a': 0.5, 'e': 0.07965902028589801}",35,14,25.638372220368904,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
507,False,"{'a': 0.5, 'e': 0.07926171926473155}",25,2,31.662110300625486,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.5, 'e': 0.07886639979067495}",20,10,7.126650633715466,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
509,False,"{'a': 0.5, 'e': 0.07847305198072073}",20,12,18.19665138607079,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.5, 'e': 0.07808166600115313}",25,14,7.6883121173571904,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
511,False,"{'a': 0.5, 'e': 0.07769223206730236}",20,7,-0.8924273918886878,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
512,False,"{'a': 0.5, 'e': 0.07730474044329974}",20,8,23.536144079986684,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.5, 'e': 0.0769191814418345}",20,13,15.322346523954227,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,False,"{'a': 0.5, 'e': 0.07653554542391151}",20,8,24.210010733718278,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.5, 'e': 0.07615382279861033}",20,10,20.658525649355973,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.5, 'e': 0.07577400402284548}",30,11,21.32175452084458,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
517,False,"{'a': 0.5, 'e': 0.07539607960112776}",20,6,21.853411224530586,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.5, 'e': 0.07502004008532698}",25,15,21.015061670002527,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.5, 'e': 0.07464587607443557}",20,8,21.92733537474634,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.5, 'e': 0.07427357821433388}",25,16,16.460243205575484,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
521,False,"{'a': 0.5, 'e': 0.07390313719755595}",20,13,13.826887874593499,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,False,"{'a': 0.5, 'e': 0.0735345437630571}",35,20,22.625919710181478,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.5, 'e': 0.07316778869598221}",20,16,5.5473268797286135,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
524,False,"{'a': 0.5, 'e': 0.07280286282743559}",30,14,30.6541210990981,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,False,"{'a': 0.5, 'e': 0.07243975703425146}",25,3,24.613037641525434,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
526,False,"{'a': 0.5, 'e': 0.0720784622387661}",20,11,-5.033275849112754,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
527,False,"{'a': 0.5, 'e': 0.07171896940859077}",20,8,8.366953797672084,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
528,False,"{'a': 0.5, 'e': 0.07136126955638605}",20,10,20.680014379139973,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.5, 'e': 0.07100535373963698}",20,10,19.83207208944343,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.5, 'e': 0.0706512130604296}",35,15,35.089975106182436,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.5, 'e': 0.07029883866522844}",20,10,16.03051459913864,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
532,False,"{'a': 0.5, 'e': 0.06994822174465536}",25,17,11.643986641407816,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
533,False,"{'a': 0.5, 'e': 0.06959935353326901}",35,24,-8.632163177207659,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
534,False,"{'a': 0.5, 'e': 0.069252225309346}",25,15,18.102457123841372,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
535,False,"{'a': 0.5, 'e': 0.06890682839466256}",20,8,-29.569180117439224,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
536,False,"{'a': 0.5, 'e': 0.06856315415427791}",30,12,38.69104653337297,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.5, 'e': 0.06822119399631812}",35,18,31.357813562156437,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.5, 'e': 0.06788093937176144}",20,9,8.053783341659495,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
539,False,"{'a': 0.5, 'e': 0.06754238177422452}",20,15,10.69441875026229,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,False,"{'a': 0.5, 'e': 0.06720551273974976}",30,19,22.68080758746564,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.5, 'e': 0.0668703238465938}",25,17,5.307243607770385,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
542,False,"{'a': 0.5, 'e': 0.06653680671501686}",20,6,22.65664847647478,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
543,False,"{'a': 0.5, 'e': 0.06620495300707324}",20,13,13.634581352556074,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.5, 'e': 0.06587475442640295}",20,10,20.735976118898662,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.5, 'e': 0.06554620271802433}",20,5,28.17641514041289,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
546,False,"{'a': 0.5, 'e': 0.06521928966812753}",20,9,8.604349906725776,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
547,False,"{'a': 0.5, 'e': 0.06489400710386926}",25,15,-21.155540396288306,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
548,False,"{'a': 0.5, 'e': 0.06457034689316847}",35,15,22.59030893219184,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
549,False,"{'a': 0.5, 'e': 0.06424830094450308}",25,18,16.393600592302437,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.5, 'e': 0.06392786120670757}",20,14,8.391552437667992,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.5, 'e': 0.0636090196687718}",20,16,5.77377707267104,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.5, 'e': 0.0632917683596407}",30,8,39.276545698550485,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
553,False,"{'a': 0.5, 'e': 0.06297609934801507}",25,8,25.610251071733703,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.5, 'e': 0.06266200474215315}",25,11,25.185558804830762,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
555,False,"{'a': 0.5, 'e': 0.06234947668967343}",25,17,-9.094506728366786,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
556,False,"{'a': 0.5, 'e': 0.06203850737735829}",20,9,22.901346334475598,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
557,False,"{'a': 0.5, 'e': 0.06172908903095879}",20,0,18.709879833974476,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
558,False,"{'a': 0.5, 'e': 0.06142121391500013}",35,23,25.36474172397412,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
559,False,"{'a': 0.5, 'e': 0.06111487433258836}",20,16,7.752635570814567,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
560,False,"{'a': 0.5, 'e': 0.06081006262521795}",25,18,13.465518671600671,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
561,False,"{'a': 0.5, 'e': 0.06050677117258039}",30,16,26.977336788143397,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
562,False,"{'a': 0.5, 'e': 0.06020499239237354}",25,12,-18.763339926219043,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
563,False,"{'a': 0.5, 'e': 0.05990471874011218}",20,10,17.34448194346619,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
564,False,"{'a': 0.5, 'e': 0.05960594270893937}",20,0,32.342952093939836,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
565,False,"{'a': 0.5, 'e': 0.05930865682943872}",20,0,32.82632285214853,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
566,False,"{'a': 0.5, 'e': 0.05901285366944784}",30,13,31.49264883795682,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.5, 'e': 0.058718525833872284}",20,0,-19.64737500991601,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
568,False,"{'a': 0.5, 'e': 0.05842566596450083}",20,15,7.358321284370238,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
569,False,"{'a': 0.5, 'e': 0.058134266739821465}",20,4,23.594507624180437,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
570,False,"{'a': 0.5, 'e': 0.057844320874838456}",20,12,16.767871322291423,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.5, 'e': 0.05755582112089005}",20,8,19.748750717503714,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
572,False,"{'a': 0.5, 'e': 0.05726876026546736}",20,8,19.708132002275093,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.5, 'e': 0.056983131132034036}",25,17,14.042757379949673,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.5, 'e': 0.0566989265798469}",20,0,27.55832678149853,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
575,False,"{'a': 0.5, 'e': 0.05641613950377735}",20,8,18.880107951717562,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
576,False,"{'a': 0.5, 'e': 0.056134762834133725}",30,8,-5.1791008814654464,"{0: 20, 1: 0, 2: 0, 3: 2, 4: 0}",1
577,False,"{'a': 0.5, 'e': 0.05585478953648462}",25,12,17.52934687747329,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
578,False,"{'a': 0.5, 'e': 0.05557621261148306}",35,12,23.732148178882024,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
579,False,"{'a': 0.5, 'e': 0.05529902509469138}",20,13,3.3971174365776875,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
580,False,"{'a': 0.5, 'e': 0.05502322005640723}",25,14,18.081288256147783,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
581,False,"{'a': 0.5, 'e': 0.054748790601490266}",25,11,24.392373647333198,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.5, 'e': 0.05447572986918986}",20,15,9.329385883116693,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.5, 'e': 0.054204031032973464}",25,16,16.76676865022765,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.5, 'e': 0.05393368730035602}",25,4,33.18534933484954,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.5, 'e': 0.05366469191273011}",20,10,18.798349520589326,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.5, 'e': 0.053397038145197084}",25,13,21.374220147308165,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
587,False,"{'a': 0.5, 'e': 0.05313071930639878}",20,6,27.048243751940475,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
588,False,"{'a': 0.5, 'e': 0.05286572873835037}",20,1,29.329385565248657,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.5, 'e': 0.05260205981627384}",25,12,21.020889107178917,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
